Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2024-12-01,2.287213087081909,2.3020009994506836,2.1819911003112793,2.2520670890808105,2.2520670890808105,10250181,0.0,0.0
2024-12-02,2.2520670890808105,2.256730079650879,2.0398271083831787,2.158773899078369,2.158773899078369,11557074,0.0,0.0
2024-12-03,2.158773899078369,2.203155994415283,1.3729829788208008,2.1290359497070312,2.1290359497070312,21326612,0.0,0.0
2024-12-04,2.129115104675293,2.218398094177246,2.036936044692993,2.204442024230957,2.204442024230957,12825304,0.0,0.0
2024-12-05,2.2044970989227295,2.2187249660491943,2.0767569541931152,2.1239891052246094,2.1239891052246094,12164164,0.0,0.0
2024-12-06,2.1402199268341064,2.1648340225219727,2.0344200134277344,2.149777889251709,2.149777889251709,8288871,0.0,0.0
2024-12-07,2.150038957595825,2.1575169563293457,2.056199073791504,2.1084089279174805,2.1084089279174805,4940833,0.0,0.0
2024-12-08,2.1000659465789795,2.1316580772399902,2.062709093093872,2.1037399768829346,2.1037399768829346,3605753,0.0,0.0
2024-12-09,2.1073780059814453,2.2306180000305176,1.722458004951477,1.843606948852539,1.843606948852539,22201055,0.0,0.0
2024-12-10,1.843606948852539,1.8838930130004883,1.6293909549713135,1.7076280117034912,1.7076280117034912,5777705,0.0,0.0
2024-12-11,1.7076280117034912,1.8539060354232788,1.603389024734497,1.8184460401535034,1.8184460401535034,3227645,0.0,0.0
2024-12-12,1.8184460401535034,1.8864719867706299,1.7762949466705322,1.8586690425872803,1.8586690425872803,2431020,0.0,0.0
2024-12-13,1.8586690425872803,2.158802032470703,1.8550419807434082,1.9453949928283691,1.9453949928283691,50374183,0.0,0.0
2024-12-14,1.9453949928283691,1.9467229843139648,1.8118979930877686,1.8407310247421265,1.8407310247421265,4601073,0.0,0.0
2024-12-15,1.8407310247421265,1.8905049562454224,1.8195099830627441,1.872802972793579,1.872802972793579,2688282,0.0,0.0
2024-12-16,1.872802972793579,1.8911969661712646,1.8256410360336304,1.840548038482666,1.840548038482666,2852545,0.0,0.0
2024-12-17,1.840548038482666,1.8534330129623413,1.7686189413070679,1.769361972808838,1.769361972808838,1756897,0.0,0.0
2024-12-18,1.769361972808838,1.7836209535598755,1.6117180585861206,1.6223269701004028,1.6223269701004028,2059944,0.0,0.0
2024-12-19,1.6223269701004028,1.7849090099334717,1.612671971321106,1.7259219884872437,1.7259219884872437,3281622,0.0,0.0
2024-12-20,1.7199259996414185,1.7334799766540527,1.5843640565872192,1.7331370115280151,1.7331370115280151,346996,0.0,0.0
2024-12-21,1.7331370115280151,1.7373210191726685,1.6039600372314453,1.7349669933319092,1.7349669933319092,264719,0.0,0.0
2024-12-22,1.7349669933319092,1.7357590198516846,1.7333500385284424,1.7352349758148193,1.7352349758148193,232694,0.0,0.0
2024-12-23,1.7352349758148193,1.8262180089950562,1.732990026473999,1.7353500127792358,1.7353500127792358,304855,0.0,0.0
2024-12-24,1.7353500127792358,1.7376430034637451,1.6385250091552734,1.7357460260391235,1.7357460260391235,342816,0.0,0.0
2024-12-25,1.7357460260391235,1.8116650581359863,1.6253490447998047,1.733718991279602,1.733718991279602,157068,0.0,0.0
2024-12-26,1.733718991279602,1.7339969873428345,1.5794219970703125,1.603005051612854,1.603005051612854,214868,0.0,0.0
2024-12-27,1.603005051612854,1.859876036643982,1.603005051612854,1.6577290296554565,1.6577290296554565,2017532,0.0,0.0
2024-12-28,1.647063970565796,1.6849340200424194,1.6118409633636475,1.6847800016403198,1.6847800016403198,241554,0.0,0.0
2024-12-29,1.7029759883880615,1.7029759883880615,1.59489905834198,1.6273939609527588,1.6273939609527588,146345,0.0,0.0
2024-12-30,1.6273939609527588,1.6725820302963257,1.5458589792251587,1.5727909803390503,1.5727909803390503,232757,0.0,0.0
2024-12-31,1.5727909803390503,1.602705955505371,1.5336090326309204,1.5799039602279663,1.5799039602279663,158177,0.0,0.0
2025-01-01,1.5799039602279663,1.6081360578536987,1.5412880182266235,1.6026639938354492,1.6026639938354492,119711,0.0,0.0
2025-01-02,1.6026639938354492,1.646659016609192,1.562082052230835,1.6243970394134521,1.6243970394134521,156303,0.0,0.0
2025-01-03,0.14181900024414062,0.14181900024414062,0.060472000390291214,0.07817800343036652,0.07817800343036652,26943,0.0,0.0
2025-01-04,0.07817800343036652,0.2166839987039566,0.07813400030136108,0.12127599865198135,0.12127599865198135,25841,0.0,0.0
2025-01-05,0.12127599865198135,0.15614700317382812,0.09034200012683868,0.15317800641059875,0.15317800641059875,16815,0.0,0.0
2025-01-06,0.15317800641059875,0.15760000050067902,0.02989399991929531,0.03045099973678589,0.03045099973678589,70221,0.0,0.0
2025-01-07,0.03045099973678589,0.12102100253105164,0.029822999611496925,0.12102100253105164,0.12102100253105164,17408,0.0,0.0
2025-01-08,0.12102100253105164,2.529499053955078,0.059592001140117645,0.06152400001883507,0.06152400001883507,25420,0.0,0.0
2025-01-09,0.06152400001883507,0.34004199504852295,0.04804199934005737,0.267208993434906,0.267208993434906,17061,0.0,0.0
2025-01-10,0.267208993434906,0.2676210105419159,0.13215799629688263,0.14988300204277039,0.14988300204277039,10725,0.0,0.0
2025-01-11,0.14988300204277039,5.930131912231445,0.08234400302171707,0.10502900183200836,0.10502900183200836,10547,0.0,0.0
2025-01-12,0.10502900183200836,0.6477680206298828,0.10491800308227539,0.1383419930934906,0.1383419930934906,12978,0.0,0.0
2025-01-13,0.1383419930934906,0.22050899267196655,0.12339500337839127,0.22050899267196655,0.22050899267196655,14073,0.0,0.0
2025-01-14,0.22050899267196655,0.26327601075172424,0.1184459999203682,0.26327601075172424,0.26327601075172424,13764,0.0,0.0
